PERMNO,date,TICKER,COMNAM,RET,RETX,sprtrn
10107,2015-10-01,MSFT,MICROSOFT CORP,0.007908,0.007908,0.001974
10107,2015-10-02,MSFT,MICROSOFT CORP,0.021520,0.021520,0.014315
10107,2015-10-05,MSFT,MICROSOFT CORP,0.023261,0.023261,0.018290
10107,2015-10-06,MSFT,MICROSOFT CORP,0.002573,0.002573,-0.003588
10107,2015-10-07,MSFT,MICROSOFT CORP,0.001070,0.001070,0.008036
10107,2015-10-08,MSFT,MICROSOFT CORP,0.013889,0.013889,0.008818
10107,2015-10-09,MSFT,MICROSOFT CORP,-0.007165,-0.007165,0.000725
10107,2015-10-12,MSFT,MICROSOFT CORP,-0.002335,-0.002335,0.001276
10107,2015-10-13,MSFT,MICROSOFT CORP,-0.002340,-0.002340,-0.006825
10107,2015-10-14,MSFT,MICROSOFT CORP,-0.004479,-0.004479,-0.004716
10107,2015-10-15,MSFT,MICROSOFT CORP,0.007069,0.007069,0.014853
10107,2015-10-16,MSFT,MICROSOFT CORP,0.010636,0.010636,0.004570
10107,2015-10-19,MSFT,MICROSOFT CORP,0.002315,0.002315,0.000271
10107,2015-10-20,MSFT,MICROSOFT CORP,0.003150,0.003150,-0.001421
10107,2015-10-21,MSFT,MICROSOFT CORP,-0.011932,-0.011932,-0.005825
10107,2015-10-22,MSFT,MICROSOFT CORP,0.017585,0.017585,0.016628
10107,2015-10-23,MSFT,MICROSOFT CORP,0.100770,0.100770,0.011030
10107,2015-10-26,MSFT,MICROSOFT CORP,0.026102,0.026102,-0.001913
10107,2015-10-27,MSFT,MICROSOFT CORP,-0.010323,-0.010323,-0.002554
10107,2015-10-28,MSFT,MICROSOFT CORP,0.005401,0.005401,0.011840
10107,2015-10-29,MSFT,MICROSOFT CORP,-0.011486,-0.011486,-0.000450
10107,2015-10-30,MSFT,MICROSOFT CORP,-0.013493,-0.013493,-0.004810
10107,2015-11-02,MSFT,MICROSOFT CORP,0.011398,0.011398,0.011874
10107,2015-11-03,MSFT,MICROSOFT CORP,0.017092,0.017092,0.002728
10107,2015-11-04,MSFT,MICROSOFT CORP,0.004617,0.004617,-0.003545
10107,2015-11-05,MSFT,MICROSOFT CORP,-0.000368,-0.000368,-0.001132
10107,2015-11-06,MSFT,MICROSOFT CORP,0.009930,0.009930,-0.000348
10107,2015-11-09,MSFT,MICROSOFT CORP,-0.013838,-0.013838,-0.009823
10107,2015-11-10,MSFT,MICROSOFT CORP,-0.012002,-0.012002,0.001511
10107,2015-11-11,MSFT,MICROSOFT CORP,0.002616,0.002616,-0.003228
10107,2015-11-12,MSFT,MICROSOFT CORP,-0.006151,-0.006151,-0.013990
10107,2015-11-13,MSFT,MICROSOFT CORP,-0.009002,-0.009002,-0.011207
10107,2015-11-16,MSFT,MICROSOFT CORP,0.017506,0.017506,0.014903
10107,2015-11-17,MSFT,MICROSOFT CORP,-0.008091,-0.014787,-0.001339
10107,2015-11-18,MSFT,MICROSOFT CORP,0.016613,0.016613,0.016162
10107,2015-11-19,MSFT,MICROSOFT CORP,0.001671,0.001671,-0.001123
10107,2015-11-20,MSFT,MICROSOFT CORP,0.004635,0.004635,0.003810
10107,2015-11-23,MSFT,MICROSOFT CORP,0.000000,0.000000,-0.001235
10107,2015-11-24,MSFT,MICROSOFT CORP,0.001107,0.001107,0.001222
10107,2015-11-25,MSFT,MICROSOFT CORP,-0.010323,-0.010323,-0.000129
10107,2015-11-27,MSFT,MICROSOFT CORP,0.004470,0.004470,0.000594
10107,2015-11-30,MSFT,MICROSOFT CORP,0.007788,0.007788,-0.004641
10107,2015-12-01,MSFT,MICROSOFT CORP,0.016007,0.016007,0.010681
10107,2015-12-02,MSFT,MICROSOFT CORP,-0.000181,-0.000181,-0.010996
10107,2015-12-03,MSFT,MICROSOFT CORP,-0.018294,-0.018294,-0.014374
10107,2015-12-04,MSFT,MICROSOFT CORP,0.031550,0.031550,0.020526
10107,2015-12-07,MSFT,MICROSOFT CORP,-0.001789,-0.001789,-0.006990
10107,2015-12-08,MSFT,MICROSOFT CORP,-0.000358,-0.000358,-0.006490
10107,2015-12-09,MSFT,MICROSOFT CORP,-0.014519,-0.014519,-0.007739
10107,2015-12-10,MSFT,MICROSOFT CORP,0.005275,0.005275,0.002251
10107,2015-12-11,MSFT,MICROSOFT CORP,-0.021893,-0.021893,-0.019423
10107,2015-12-14,MSFT,MICROSOFT CORP,0.019978,0.019978,0.004756
10107,2015-12-15,MSFT,MICROSOFT CORP,0.001088,0.001088,0.010619
10107,2015-12-16,MSFT,MICROSOFT CORP,0.016848,0.016848,0.014515
10107,2015-12-17,MSFT,MICROSOFT CORP,-0.007661,-0.007661,-0.015041
10107,2015-12-18,MSFT,MICROSOFT CORP,-0.028187,-0.028187,-0.017797
10107,2015-12-21,MSFT,MICROSOFT CORP,0.012932,0.012932,0.007778
10107,2015-12-22,MSFT,MICROSOFT CORP,0.009484,0.009484,0.008817
10107,2015-12-23,MSFT,MICROSOFT CORP,0.008491,0.008491,0.012418
10107,2015-12-24,MSFT,MICROSOFT CORP,-0.002687,-0.002687,-0.001599
10107,2015-12-28,MSFT,MICROSOFT CORP,0.005030,0.005030,-0.002179
10107,2015-12-29,MSFT,MICROSOFT CORP,0.010724,0.010724,0.010630
10107,2015-12-30,MSFT,MICROSOFT CORP,-0.004244,-0.004244,-0.007217
10107,2015-12-31,MSFT,MICROSOFT CORP,-0.014740,-0.014740,-0.009412
10107,2016-01-04,MSFT,MICROSOFT CORP,-0.012257,-0.012257,-0.015304
10107,2016-01-05,MSFT,MICROSOFT CORP,0.004562,0.004562,0.002012
10107,2016-01-06,MSFT,MICROSOFT CORP,-0.018165,-0.018165,-0.013115
10107,2016-01-07,MSFT,MICROSOFT CORP,-0.034783,-0.034783,-0.023700
10107,2016-01-08,MSFT,MICROSOFT CORP,0.003067,0.003067,-0.010838
10107,2016-01-11,MSFT,MICROSOFT CORP,-0.000573,-0.000573,0.000853
10107,2016-01-12,MSFT,MICROSOFT CORP,0.009178,0.009178,0.007803
10107,2016-01-13,MSFT,MICROSOFT CORP,-0.021599,-0.021599,-0.024965
10107,2016-01-14,MSFT,MICROSOFT CORP,0.028466,0.028466,0.016696
10107,2016-01-15,MSFT,MICROSOFT CORP,-0.039917,-0.039917,-0.021599
10107,2016-01-19,MSFT,MICROSOFT CORP,-0.008433,-0.008433,0.000532
10107,2016-01-20,MSFT,MICROSOFT CORP,0.004549,0.004549,-0.011694
10107,2016-01-21,MSFT,MICROSOFT CORP,-0.006104,-0.006104,0.005195
10107,2016-01-22,MSFT,MICROSOFT CORP,0.035856,0.035856,0.020284
10107,2016-01-25,MSFT,MICROSOFT CORP,-0.009562,-0.009562,-0.015638
10107,2016-01-26,MSFT,MICROSOFT CORP,0.007337,0.007337,0.014144
10107,2016-01-27,MSFT,MICROSOFT CORP,-0.018210,-0.018210,-0.010863
10107,2016-01-28,MSFT,MICROSOFT CORP,0.016302,0.016302,0.005529
10107,2016-01-29,MSFT,MICROSOFT CORP,0.058304,0.058304,0.024760
10107,2016-02-01,MSFT,MICROSOFT CORP,-0.006898,-0.006898,-0.000443
10107,2016-02-02,MSFT,MICROSOFT CORP,-0.031256,-0.031256,-0.018743
10107,2016-02-03,MSFT,MICROSOFT CORP,-0.015849,-0.015849,0.004992
10107,2016-02-04,MSFT,MICROSOFT CORP,-0.003067,-0.003067,0.001527
10107,2016-02-05,MSFT,MICROSOFT CORP,-0.035385,-0.035385,-0.018481
10107,2016-02-08,MSFT,MICROSOFT CORP,-0.014952,-0.014952,-0.014154
10107,2016-02-09,MSFT,MICROSOFT CORP,-0.002631,-0.002631,-0.000664
10107,2016-02-10,MSFT,MICROSOFT CORP,0.008726,0.008726,-0.000189
10107,2016-02-11,MSFT,MICROSOFT CORP,-0.000402,-0.000402,-0.012301
10107,2016-02-12,MSFT,MICROSOFT CORP,0.016301,0.016301,0.019518
10107,2016-02-16,MSFT,MICROSOFT CORP,0.018812,0.011683,0.016517
10107,2016-02-17,MSFT,MICROSOFT CORP,0.026032,0.026032,0.016480
10107,2016-02-18,MSFT,MICROSOFT CORP,-0.004388,-0.004388,-0.004666
10107,2016-02-19,MSFT,MICROSOFT CORP,-0.007089,-0.007089,-0.000026
10107,2016-02-22,MSFT,MICROSOFT CORP,0.016017,0.016017,0.014454
10107,2016-02-23,MSFT,MICROSOFT CORP,-0.027920,-0.027920,-0.012454
10107,2016-02-24,MSFT,MICROSOFT CORP,0.003517,0.003517,0.004440
10107,2016-02-25,MSFT,MICROSOFT CORP,0.014408,0.014408,0.011348
10107,2016-02-26,MSFT,MICROSOFT CORP,-0.015355,-0.015355,-0.001870
10107,2016-02-29,MSFT,MICROSOFT CORP,-0.008187,-0.008187,-0.008121
10107,2016-03-01,MSFT,MICROSOFT CORP,0.033412,0.033412,0.023869
10107,2016-03-02,MSFT,MICROSOFT CORP,0.007037,0.007037,0.004094
10107,2016-03-03,MSFT,MICROSOFT CORP,-0.011331,-0.011331,0.003499
10107,2016-03-04,MSFT,MICROSOFT CORP,-0.006113,-0.006113,0.003306
10107,2016-03-07,MSFT,MICROSOFT CORP,-0.019220,-0.019220,0.000885
10107,2016-03-08,MSFT,MICROSOFT CORP,0.012150,0.012150,-0.011240
10107,2016-03-09,MSFT,MICROSOFT CORP,0.023040,0.023040,0.005052
10107,2016-03-10,MSFT,MICROSOFT CORP,-0.014951,-0.014951,0.000156
10107,2016-03-11,MSFT,MICROSOFT CORP,0.019597,0.019597,0.016396
10107,2016-03-14,MSFT,MICROSOFT CORP,0.001884,0.001884,-0.001261
10107,2016-03-15,MSFT,MICROSOFT CORP,0.007899,0.007899,-0.001837
10107,2016-03-16,MSFT,MICROSOFT CORP,0.014182,0.014182,0.005600
10107,2016-03-17,MSFT,MICROSOFT CORP,0.005704,0.005704,0.006595
10107,2016-03-18,MSFT,MICROSOFT CORP,-0.021405,-0.021405,0.004406
10107,2016-03-21,MSFT,MICROSOFT CORP,0.006917,0.006917,0.000986
10107,2016-03-22,MSFT,MICROSOFT CORP,0.003899,0.003899,-0.000877
10107,2016-03-23,MSFT,MICROSOFT CORP,-0.001849,-0.001849,-0.006386
10107,2016-03-24,MSFT,MICROSOFT CORP,0.004447,0.004447,-0.000378
10107,2016-03-28,MSFT,MICROSOFT CORP,-0.012359,-0.012359,0.000545
10107,2016-03-29,MSFT,MICROSOFT CORP,0.021853,0.021853,0.008817
10107,2016-03-30,MSFT,MICROSOFT CORP,0.006215,0.006215,0.004350
10107,2016-03-31,MSFT,MICROSOFT CORP,0.003270,0.003270,-0.002040
10107,2016-04-01,MSFT,MICROSOFT CORP,0.006156,0.006156,0.006331
10107,2016-04-04,MSFT,MICROSOFT CORP,-0.002519,-0.002519,-0.003208
10107,2016-04-05,MSFT,MICROSOFT CORP,-0.015695,-0.015695,-0.010145
10107,2016-04-06,MSFT,MICROSOFT CORP,0.010264,0.010264,0.010508
10107,2016-04-07,MSFT,MICROSOFT CORP,-0.011974,-0.011974,-0.011976
10107,2016-04-08,MSFT,MICROSOFT CORP,-0.000735,-0.000735,0.002787
10107,2016-04-11,MSFT,MICROSOFT CORP,-0.002021,-0.002021,-0.002740
10107,2016-04-12,MSFT,MICROSOFT CORP,0.006260,0.006260,0.009662
10107,2016-04-13,MSFT,MICROSOFT CORP,0.012809,0.012809,0.010040
10107,2016-04-14,MSFT,MICROSOFT CORP,0.000181,0.000181,0.000173
10107,2016-04-15,MSFT,MICROSOFT CORP,0.005238,0.005238,-0.000984
10107,2016-04-18,MSFT,MICROSOFT CORP,0.014555,0.014555,0.006541
10107,2016-04-19,MSFT,MICROSOFT CORP,-0.001240,-0.001240,0.003085
10107,2016-04-20,MSFT,MICROSOFT CORP,-0.014187,-0.014187,0.000762
10107,2016-04-21,MSFT,MICROSOFT CORP,0.003418,0.003418,-0.005194
10107,2016-04-22,MSFT,MICROSOFT CORP,-0.071710,-0.071710,0.000048
10107,2016-04-25,MSFT,MICROSOFT CORP,0.006373,0.006373,-0.001812
10107,2016-04-26,MSFT,MICROSOFT CORP,-0.012857,-0.012857,0.001873
10107,2016-04-27,MSFT,MICROSOFT CORP,-0.009720,-0.009720,0.001649
10107,2016-04-28,MSFT,MICROSOFT CORP,-0.020416,-0.020416,-0.009231
10107,2016-04-29,MSFT,MICROSOFT CORP,-0.000601,-0.000601,-0.005063
10107,2016-05-02,MSFT,MICROSOFT CORP,0.014839,0.014839,0.007810
10107,2016-05-03,MSFT,MICROSOFT CORP,-0.016400,-0.016400,-0.008677
10107,2016-05-04,MSFT,MICROSOFT CORP,0.001808,0.001808,-0.005937
10107,2016-05-05,MSFT,MICROSOFT CORP,0.001404,0.001404,-0.000239
10107,2016-05-06,MSFT,MICROSOFT CORP,0.009011,0.009011,0.003175
10107,2016-05-09,MSFT,MICROSOFT CORP,-0.006350,-0.006350,0.000753
10107,2016-05-10,MSFT,MICROSOFT CORP,0.018973,0.018973,0.012484
10107,2016-05-11,MSFT,MICROSOFT CORP,0.000588,0.000588,-0.009562
10107,2016-05-12,MSFT,MICROSOFT CORP,0.009011,0.009011,-0.000170
10107,2016-05-13,MSFT,MICROSOFT CORP,-0.008348,-0.008348,-0.008478
10107,2016-05-16,MSFT,MICROSOFT CORP,0.014683,0.014683,0.009797
10107,2016-05-17,MSFT,MICROSOFT CORP,-0.018522,-0.025468,-0.009411
10107,2016-05-18,MSFT,MICROSOFT CORP,0.005939,0.005939,0.000205
10107,2016-05-19,MSFT,MICROSOFT CORP,-0.009644,-0.009644,-0.003707
10107,2016-05-20,MSFT,MICROSOFT CORP,0.005962,0.005962,0.006019
10107,2016-05-23,MSFT,MICROSOFT CORP,-0.011655,-0.011655,-0.002085
10107,2016-05-24,MSFT,MICROSOFT CORP,0.031181,0.031181,0.013681
10107,2016-05-25,MSFT,MICROSOFT CORP,0.010273,0.010273,0.006975
10107,2016-05-26,MSFT,MICROSOFT CORP,-0.004413,-0.004413,-0.000210
10107,2016-05-27,MSFT,MICROSOFT CORP,0.008287,0.008287,0.004287
10107,2016-05-31,MSFT,MICROSOFT CORP,0.012997,0.012997,-0.001000
10107,2016-06-01,MSFT,MICROSOFT CORP,-0.002830,-0.002830,0.001130
10107,2016-06-02,MSFT,MICROSOFT CORP,-0.007001,-0.007001,0.002825
10107,2016-06-03,MSFT,MICROSOFT CORP,-0.013148,-0.013148,-0.002912
10107,2016-06-06,MSFT,MICROSOFT CORP,0.006565,0.006565,0.004897
10107,2016-06-07,MSFT,MICROSOFT CORP,-0.000576,-0.000576,0.001289
10107,2016-06-08,MSFT,MICROSOFT CORP,-0.001152,-0.001152,0.003309
10107,2016-06-09,MSFT,MICROSOFT CORP,-0.008071,-0.008071,-0.001718
10107,2016-06-10,MSFT,MICROSOFT CORP,-0.002712,-0.002712,-0.009175
10107,2016-06-13,MSFT,MICROSOFT CORP,-0.026030,-0.026030,-0.008115
10107,2016-06-14,MSFT,MICROSOFT CORP,-0.006183,-0.006183,-0.001799
10107,2016-06-15,MSFT,MICROSOFT CORP,-0.002810,-0.002810,-0.001841
10107,2016-06-16,MSFT,MICROSOFT CORP,0.014087,0.014087,0.003133
10107,2016-06-17,MSFT,MICROSOFT CORP,-0.005160,-0.005160,-0.003258
10107,2016-06-20,MSFT,MICROSOFT CORP,-0.001197,-0.001197,0.005808
10107,2016-06-21,MSFT,MICROSOFT CORP,0.022369,0.022369,0.002712
10107,2016-06-22,MSFT,MICROSOFT CORP,-0.003907,-0.003907,-0.001652
10107,2016-06-23,MSFT,MICROSOFT CORP,0.018043,0.018043,0.013364
10107,2016-06-24,MSFT,MICROSOFT CORP,-0.040069,-0.040069,-0.035920
10107,2016-06-27,MSFT,MICROSOFT CORP,-0.028096,-0.028096,-0.018097
10107,2016-06-28,MSFT,MICROSOFT CORP,0.020855,0.020855,0.017770
10107,2016-06-29,MSFT,MICROSOFT CORP,0.022249,0.022249,0.017033
10107,2016-06-30,MSFT,MICROSOFT CORP,0.012465,0.012465,0.013565
10107,2016-07-01,MSFT,MICROSOFT CORP,-0.000195,-0.000195,0.001949
10107,2016-07-05,MSFT,MICROSOFT CORP,0.000195,0.000195,-0.006848
10107,2016-07-06,MSFT,MICROSOFT CORP,0.004104,0.004104,0.005353
10107,2016-07-07,MSFT,MICROSOFT CORP,0.000000,0.000000,-0.000872
10107,2016-07-08,MSFT,MICROSOFT CORP,0.017906,0.017906,0.015253
10107,2016-07-11,MSFT,MICROSOFT CORP,0.005545,0.005545,0.003409
10107,2016-07-12,MSFT,MICROSOFT CORP,0.011789,0.011789,0.007009
10107,2016-07-13,MSFT,MICROSOFT CORP,0.005638,0.005638,0.000135
10107,2016-07-14,MSFT,MICROSOFT CORP,0.004298,0.004298,0.005259
10107,2016-07-15,MSFT,MICROSOFT CORP,-0.000744,-0.000744,-0.000929
10107,2016-07-18,MSFT,MICROSOFT CORP,0.004842,0.004842,0.002382
10107,2016-07-19,MSFT,MICROSOFT CORP,-0.016123,-0.016123,-0.001435
10107,2016-07-20,MSFT,MICROSOFT CORP,0.053117,0.053117,0.004270
10107,2016-07-21,MSFT,MICROSOFT CORP,-0.001967,-0.001967,-0.003612
10107,2016-07-22,MSFT,MICROSOFT CORP,0.013799,0.013799,0.004554
10107,2016-07-25,MSFT,MICROSOFT CORP,0.002828,0.002828,-0.003011
10107,2016-07-26,MSFT,MICROSOFT CORP,0.000529,0.000529,0.000323
10107,2016-07-27,MSFT,MICROSOFT CORP,-0.010042,-0.010042,-0.001199
10107,2016-07-28,MSFT,MICROSOFT CORP,0.000356,0.000356,0.001606
10107,2016-07-29,MSFT,MICROSOFT CORP,0.008362,0.008362,0.001631
10107,2016-08-01,MSFT,MICROSOFT CORP,-0.001764,-0.001764,-0.001270
10107,2016-08-02,MSFT,MICROSOFT CORP,0.000000,0.000000,-0.006362
10107,2016-08-03,MSFT,MICROSOFT CORP,0.006893,0.006893,0.003134
10107,2016-08-04,MSFT,MICROSOFT CORP,0.007372,0.007372,0.000213
10107,2016-08-05,MSFT,MICROSOFT CORP,0.009932,0.009932,0.008603
10107,2016-08-08,MSFT,MICROSOFT CORP,0.001725,0.001725,-0.000907
10107,2016-08-09,MSFT,MICROSOFT CORP,0.002411,0.002411,0.000390
10107,2016-08-10,MSFT,MICROSOFT CORP,-0.003093,-0.003093,-0.002865
10107,2016-08-11,MSFT,MICROSOFT CORP,0.004826,0.004826,0.004735
10107,2016-08-12,MSFT,MICROSOFT CORP,-0.006175,-0.006175,-0.000796
10107,2016-08-15,MSFT,MICROSOFT CORP,0.003107,0.003107,0.002793
10107,2016-08-16,MSFT,MICROSOFT CORP,-0.005506,-0.011700,-0.005479
10107,2016-08-17,MSFT,MICROSOFT CORP,0.002089,0.002089,0.001869
10107,2016-08-18,MSFT,MICROSOFT CORP,0.000695,0.000695,0.002200
10107,2016-08-19,MSFT,MICROSOFT CORP,0.000347,0.000347,-0.001440
10107,2016-08-22,MSFT,MICROSOFT CORP,0.000868,0.000868,-0.000563
10107,2016-08-23,MSFT,MICROSOFT CORP,0.003815,0.003815,0.001952
10107,2016-08-24,MSFT,MICROSOFT CORP,0.001036,0.001036,-0.005240
10107,2016-08-25,MSFT,MICROSOFT CORP,0.003796,0.003796,-0.001365
10107,2016-08-26,MSFT,MICROSOFT CORP,-0.002407,-0.002407,-0.001579
10107,2016-08-29,MSFT,MICROSOFT CORP,0.001206,0.001206,0.005228
10107,2016-08-30,MSFT,MICROSOFT CORP,-0.003614,-0.003614,-0.001954
10107,2016-08-31,MSFT,MICROSOFT CORP,-0.007428,-0.007428,-0.002376
10107,2016-09-01,MSFT,MICROSOFT CORP,0.002262,0.002262,-0.000041
10107,2016-09-02,MSFT,MICROSOFT CORP,0.001389,0.001389,0.004201
10107,2016-09-06,MSFT,MICROSOFT CORP,-0.001040,-0.001040,0.002982
10107,2016-09-07,MSFT,MICROSOFT CORP,0.000868,0.000868,-0.000146
10107,2016-09-08,MSFT,MICROSOFT CORP,-0.003989,-0.003989,-0.002223
10107,2016-09-09,MSFT,MICROSOFT CORP,-0.021243,-0.021243,-0.024522
10107,2016-09-12,MSFT,MICROSOFT CORP,0.014944,0.014944,0.014677
10107,2016-09-13,MSFT,MICROSOFT CORP,-0.009115,-0.009115,-0.014831
10107,2016-09-14,MSFT,MICROSOFT CORP,-0.004776,-0.004776,-0.000588
10107,2016-09-15,MSFT,MICROSOFT CORP,0.016530,0.016530,0.010109
10107,2016-09-16,MSFT,MICROSOFT CORP,0.001049,0.001049,-0.003772
10107,2016-09-19,MSFT,MICROSOFT CORP,-0.005590,-0.005590,-0.000019
10107,2016-09-20,MSFT,MICROSOFT CORP,-0.002108,-0.002108,0.000299
10107,2016-09-21,MSFT,MICROSOFT CORP,0.016722,0.016722,0.010917
10107,2016-09-22,MSFT,MICROSOFT CORP,0.001039,0.001039,0.006500
10107,2016-09-23,MSFT,MICROSOFT CORP,-0.006745,-0.006745,-0.005737
10107,2016-09-26,MSFT,MICROSOFT CORP,-0.009229,-0.009229,-0.008588
10107,2016-09-27,MSFT,MICROSOFT CORP,0.018453,0.018453,0.006444
10107,2016-09-28,MSFT,MICROSOFT CORP,0.001380,0.001380,0.005296
10107,2016-09-29,MSFT,MICROSOFT CORP,-0.010856,-0.010856,-0.009321
10107,2016-09-30,MSFT,MICROSOFT CORP,0.003484,0.003484,0.007968
10107,2016-10-03,MSFT,MICROSOFT CORP,-0.003125,-0.003125,-0.003261
10107,2016-10-04,MSFT,MICROSOFT CORP,-0.003135,-0.003135,-0.004956
10107,2016-10-05,MSFT,MICROSOFT CORP,0.006988,0.006988,0.004297
10107,2016-10-06,MSFT,MICROSOFT CORP,0.001735,0.001735,0.000482
10107,2016-10-07,MSFT,MICROSOFT CORP,0.001039,0.001039,-0.003253
10107,2016-10-10,MSFT,MICROSOFT CORP,0.004152,0.004152,0.004606
10107,2016-10-11,MSFT,MICROSOFT CORP,-0.014645,-0.014645,-0.012447
10107,2016-10-12,MSFT,MICROSOFT CORP,-0.001399,-0.001399,0.001147
10107,2016-10-13,MSFT,MICROSOFT CORP,-0.003327,-0.003327,-0.003099
10107,2016-10-14,MSFT,MICROSOFT CORP,0.008784,0.008784,0.000202
10107,2016-10-17,MSFT,MICROSOFT CORP,-0.003483,-0.003483,-0.003038
10107,2016-10-18,MSFT,MICROSOFT CORP,0.007690,0.007690,0.006160
10107,2016-10-19,MSFT,MICROSOFT CORP,-0.002255,-0.002255,0.002192
10107,2016-10-20,MSFT,MICROSOFT CORP,-0.004867,-0.004867,-0.001376
10107,2016-10-21,MSFT,MICROSOFT CORP,0.042096,0.042096,-0.000084
10107,2016-10-24,MSFT,MICROSOFT CORP,0.022461,0.022461,0.004750
10107,2016-10-25,MSFT,MICROSOFT CORP,-0.000164,-0.000164,-0.003798
10107,2016-10-26,MSFT,MICROSOFT CORP,-0.005903,-0.005903,-0.001740
10107,2016-10-27,MSFT,MICROSOFT CORP,-0.008742,-0.008742,-0.002987
10107,2016-10-28,MSFT,MICROSOFT CORP,-0.003827,-0.003827,-0.003108
10107,2016-10-31,MSFT,MICROSOFT CORP,0.000835,0.000835,-0.000122
10107,2016-11-01,MSFT,MICROSOFT CORP,-0.002003,-0.002003,-0.006787
10107,2016-11-02,MSFT,MICROSOFT CORP,-0.006187,-0.006187,-0.006525
10107,2016-11-03,MSFT,MICROSOFT CORP,-0.003702,-0.003702,-0.004423
10107,2016-11-04,MSFT,MICROSOFT CORP,-0.008445,-0.008445,-0.001666
10107,2016-11-07,MSFT,MICROSOFT CORP,0.029126,0.029126,0.022224
10107,2016-11-08,MSFT,MICROSOFT CORP,0.000828,0.000828,0.003772
10107,2016-11-09,MSFT,MICROSOFT CORP,-0.004961,-0.004961,0.011077
10107,2016-11-10,MSFT,MICROSOFT CORP,-0.024431,-0.024431,0.001951
10107,2016-11-11,MSFT,MICROSOFT CORP,0.005451,0.005451,-0.001398
10107,2016-11-14,MSFT,MICROSOFT CORP,-0.015249,-0.015249,-0.000116
10107,2016-11-15,MSFT,MICROSOFT CORP,0.019615,0.012904,0.007481
10107,2016-11-16,MSFT,MICROSOFT CORP,0.013250,0.013250,-0.001582
10107,2016-11-17,MSFT,MICROSOFT CORP,0.016597,0.016597,0.004676
10107,2016-11-18,MSFT,MICROSOFT CORP,-0.004782,-0.004782,-0.002387
10107,2016-11-21,MSFT,MICROSOFT CORP,0.008451,0.008451,0.007461
10107,2016-11-22,MSFT,MICROSOFT CORP,0.004272,0.004272,0.002165
10107,2016-11-23,MSFT,MICROSOFT CORP,-0.011780,-0.011780,0.000808
10107,2016-11-25,MSFT,MICROSOFT CORP,0.002152,0.002152,0.003914
10107,2016-11-28,MSFT,MICROSOFT CORP,0.001322,0.001322,-0.005254
10107,2016-11-29,MSFT,MICROSOFT CORP,0.007919,0.007919,0.001335
10107,2016-11-30,MSFT,MICROSOFT CORP,-0.013587,-0.013587,-0.002653
10107,2016-12-01,MSFT,MICROSOFT CORP,-0.017590,-0.017590,-0.003516
10107,2016-12-02,MSFT,MICROSOFT CORP,0.000845,0.000845,0.000397
10107,2016-12-05,MSFT,MICROSOFT CORP,0.016371,0.016371,0.005821
10107,2016-12-06,MSFT,MICROSOFT CORP,-0.004484,-0.004484,0.003411
10107,2016-12-07,MSFT,MICROSOFT CORP,0.023686,0.023686,0.013163
10107,2016-12-08,MSFT,MICROSOFT CORP,-0.005866,-0.005866,0.002159
10107,2016-12-09,MSFT,MICROSOFT CORP,0.015735,0.015735,0.005939
10107,2016-12-12,MSFT,MICROSOFT CORP,0.003227,0.003227,-0.001137
10107,2016-12-13,MSFT,MICROSOFT CORP,0.013029,0.013029,0.006540
10107,2016-12-14,MSFT,MICROSOFT CORP,-0.004763,-0.004763,-0.008117
10107,2016-12-15,MSFT,MICROSOFT CORP,-0.001595,-0.001595,0.003883
10107,2016-12-16,MSFT,MICROSOFT CORP,-0.004474,-0.004474,-0.001751
10107,2016-12-19,MSFT,MICROSOFT CORP,0.021188,0.021188,0.001975
10107,2016-12-20,MSFT,MICROSOFT CORP,-0.001257,-0.001257,0.003638
10107,2016-12-21,MSFT,MICROSOFT CORP,0.000000,0.000000,-0.002457
10107,2016-12-22,MSFT,MICROSOFT CORP,0.000157,0.000157,-0.001863
10107,2016-12-23,MSFT,MICROSOFT CORP,-0.004878,-0.004878,0.001252
10107,2016-12-27,MSFT,MICROSOFT CORP,0.000632,0.000632,0.002248
10107,2016-12-28,MSFT,MICROSOFT CORP,-0.004583,-0.004583,-0.008357
10107,2016-12-29,MSFT,MICROSOFT CORP,-0.001429,-0.001429,-0.000293
10107,2016-12-30,MSFT,MICROSOFT CORP,-0.012083,-0.012083,-0.004637
10107,2017-01-03,MSFT,MICROSOFT CORP,0.007081,0.007081,0.008487
10107,2017-01-04,MSFT,MICROSOFT CORP,-0.004474,-0.004474,0.005722
10107,2017-01-05,MSFT,MICROSOFT CORP,0.000000,0.000000,-0.000771
10107,2017-01-06,MSFT,MICROSOFT CORP,0.008668,0.008668,0.003517
10107,2017-01-09,MSFT,MICROSOFT CORP,-0.003183,-0.003183,-0.003549
10107,2017-01-10,MSFT,MICROSOFT CORP,-0.000319,-0.000319,0.000000
10107,2017-01-11,MSFT,MICROSOFT CORP,0.009103,0.009103,0.002830
10107,2017-01-12,MSFT,MICROSOFT CORP,-0.009179,-0.009179,-0.002145
10107,2017-01-13,MSFT,MICROSOFT CORP,0.001437,0.001437,0.001850
10107,2017-01-17,MSFT,MICROSOFT CORP,-0.002711,-0.002711,-0.002968
10107,2017-01-18,MSFT,MICROSOFT CORP,-0.000480,-0.000480,0.001764
10107,2017-01-19,MSFT,MICROSOFT CORP,-0.003200,-0.003200,-0.003609
10107,2017-01-20,MSFT,MICROSOFT CORP,0.007063,0.007063,0.003366
